ID,VI1,VI2,VD
sgzOS2fK2KYm-YOGaGhRww**,3,1,1
sgzOS2fK2KYm-YOGaGhRww**,6,1,1
sgzOS2fK2KYm-YOGaGhRww**,12,1,1
sgzOS2fK2KYm-YOGaGhRww**,12,2,1
sgzOS2fK2KYm-YOGaGhRww**,6,2,1
sgzOS2fK2KYm-YOGaGhRww**,9,2,1
sgzOS2fK2KYm-YOGaGhRww**,6,1,1
sgzOS2fK2KYm-YOGaGhRww**,4,1,1
sgzOS2fK2KYm-YOGaGhRww**,12,1,1
sgzOS2fK2KYm-YOGaGhRww**,4,2,1
sgzOS2fK2KYm-YOGaGhRww**,2,1,1
sgzOS2fK2KYm-YOGaGhRww**,4,2,1
sgzOS2fK2KYm-YOGaGhRww**,2,2,1
sgzOS2fK2KYm-YOGaGhRww**,2,2,1
sgzOS2fK2KYm-YOGaGhRww**,1,1,1
sgzOS2fK2KYm-YOGaGhRww**,9,1,1
sgzOS2fK2KYm-YOGaGhRww**,24,2,0
sgzOS2fK2KYm-YOGaGhRww**,1,1,1
sgzOS2fK2KbYIu_1zLIfow**,4,1,1
sgzOS2fK2KbYIu_1zLIfow**,4,1,1
sgzOS2fK2KbYIu_1zLIfow**,36,1,1
sgzOS2fK2KbYIu_1zLIfow**,24,1,1
sgzOS2fK2KbYIu_1zLIfow**,2,1,1
sgzOS2fK2KbYIu_1zLIfow**,18,1,1
sgzOS2fK2KbYIu_1zLIfow**,1,2,0
sgzOS2fK2KbYIu_1zLIfow**,1,1,1
sgzOS2fK2KbYIu_1zLIfow**,12,2,1
sgzOS2fK2KbYIu_1zLIfow**,6,2,1
sgzOS2fK2KbYIu_1zLIfow**,3,1,1
sgzOS2fK2KbYIu_1zLIfow**,2,2,1
sgzOS2fK2KbYIu_1zLIfow**,9,1,1
sgzOS2fK2KbYIu_1zLIfow**,12,2,1
sgzOS2fK2KbYIu_1zLIfow**,6,1,1
sgzOS2fK2KbYIu_1zLIfow**,3,2,1
sgzOS2fK2KbYIu_1zLIfow**,3,2,1
sgzOS2fK2KbYIu_1zLIfow**,9,1,1
sgzOS2fK2KbYIu_1zLIfow**,4,2,1
sgzOS2fK2KbYIu_1zLIfow**,12,1,1
sgzOS2fK2KbYIu_1zLIfow**,6,2,1
sgzOS2fK2KbYIu_1zLIfow**,2,1,1
sgzOS2fK2KbYIu_1zLIfow**,24,2,1
sgzOS2fK2KbYIu_1zLIfow**,9,2,1
sgzOS2fK2KbYIu_1zLIfow**,1,2,1
sgzOS2fK2KY0QUVRjzSLhg**,3,1,1
sgzOS2fK2KY0QUVRjzSLhg**,3,2,1
sgzOS2fK2KY0QUVRjzSLhg**,3,1,1
sgzOS2fK2KY0QUVRjzSLhg**,12,1,1
sgzOS2fK2KY0QUVRjzSLhg**,6,1,1
sgzOS2fK2KY0QUVRjzSLhg**,24,2,1
sgzOS2fK2KY0QUVRjzSLhg**,36,2,0
sgzOS2fK2KY0QUVRjzSLhg**,1,1,1
sgzOS2fK2KY0QUVRjzSLhg**,12,2,0
sgzOS2fK2KY0QUVRjzSLhg**,4,1,1
sgzOS2fK2KY0QUVRjzSLhg**,24,1,1
sgzOS2fK2KY0QUVRjzSLhg**,2,2,1
sgzOS2fK2KY0QUVRjzSLhg**,6,2,0
sgzOS2fK2KY0QUVRjzSLhg**,9,2,1
sgzOS2fK2KY0QUVRjzSLhg**,12,1,1
sgzOS2fK2KY0QUVRjzSLhg**,6,1,1
sgzOS2fK2KY0QUVRjzSLhg**,9,2,0
sgzOS2fK2KY0QUVRjzSLhg**,4,2,1
sgzOS2fK2KY0QUVRjzSLhg**,4,2,0
sgzOS2fK2KY0QUVRjzSLhg**,2,2,0
sgzOS2fK2KY0QUVRjzSLhg**,9,1,1
sgzOS2fK2KY0QUVRjzSLhg**,2,1,1
sgzOS2fK2KY0QUVRjzSLhg**,1,2,0
sgzOS2fK2KZfzOBKDzTxNA**,9,1,1
sgzOS2fK2KZfzOBKDzTxNA**,2,2,1
sgzOS2fK2KZfzOBKDzTxNA**,1,1,1
sgzOS2fK2KZfzOBKDzTxNA**,3,2,1
sgzOS2fK2KZfzOBKDzTxNA**,6,1,1
sgzOS2fK2KZfzOBKDzTxNA**,24,2,1
sgzOS2fK2KZfzOBKDzTxNA**,2,1,1
sgzOS2fK2KZfzOBKDzTxNA**,3,1,1
sgzOS2fK2KZfzOBKDzTxNA**,36,2,1
sgzOS2fK2KZfzOBKDzTxNA**,9,2,1
sgzOS2fK2KZfzOBKDzTxNA**,4,2,1
sgzOS2fK2KZfzOBKDzTxNA**,12,2,1
sgzOS2fK2KZfzOBKDzTxNA**,12,1,1
sgzOS2fK2KZfzOBKDzTxNA**,1,1,1
sgzOS2fK2KZfzOBKDzTxNA**,4,1,1
sgzOS2fK2KZfzOBKDzTxNA**,6,1,1
sgzOS2fK2KZfzOBKDzTxNA**,3,1,1
sgzOS2fK2KZfzOBKDzTxNA**,24,1,1
sgzOS2fK2KZfzOBKDzTxNA**,6,2,1
sgzOS2fK2KZfzOBKDzTxNA**,9,2,1
sgzOS2fK2KZfzOBKDzTxNA**,4,2,1
sgzOS2fK2KZfzOBKDzTxNA**,2,2,1
sgzOS2fK2KZfzOBKDzTxNA**,1,2,1
sgzOS2fK2KZfzOBKDzTxNA**,18,2,1
sgzOS2fK2KZfzOBKDzTxNA**,12,1,1
sgzOS2fK2KZTTkuj6WEcfQ**,6,1,1
sgzOS2fK2KZTTkuj6WEcfQ**,12,1,0
sgzOS2fK2KZTTkuj6WEcfQ**,12,1,0
sgzOS2fK2KZTTkuj6WEcfQ**,1,1,1
sgzOS2fK2KZTTkuj6WEcfQ**,9,1,0
sgzOS2fK2KZTTkuj6WEcfQ**,1,2,1
sgzOS2fK2KZTTkuj6WEcfQ**,1,1,1
sgzOS2fK2KZTTkuj6WEcfQ**,36,2,0
sgzOS2fK2KZTTkuj6WEcfQ**,24,2,1
sgzOS2fK2KZTTkuj6WEcfQ**,3,2,0
sgzOS2fK2KZTTkuj6WEcfQ**,24,1,0
sgzOS2fK2KZTTkuj6WEcfQ**,2,2,0
sgzOS2fK2KZTTkuj6WEcfQ**,3,1,1
sgzOS2fK2KYvgoUQFh9l6A**,1,2,0
sgzOS2fK2KYvgoUQFh9l6A**,4,2,0
sgzOS2fK2KYvgoUQFh9l6A**,9,2,1
sgzOS2fK2KYvgoUQFh9l6A**,6,1,1
sgzOS2fK2KYvgoUQFh9l6A**,6,2,1
sgzOS2fK2KYvgoUQFh9l6A**,4,2,0
sgzOS2fK2KYvgoUQFh9l6A**,12,1,1
sgzOS2fK2KYvgoUQFh9l6A**,24,1,1
sgzOS2fK2KYvgoUQFh9l6A**,2,2,0
sgzOS2fK2KYvgoUQFh9l6A**,3,1,1
sgzOS2fK2KYvgoUQFh9l6A**,1,1,1
sgzOS2fK2KYvgoUQFh9l6A**,18,2,1
sgzOS2fK2KYvgoUQFh9l6A**,6,1,1
sgzOS2fK2KYvgoUQFh9l6A**,24,2,1
sgzOS2fK2KYvgoUQFh9l6A**,9,1,1
sgzOS2fK2KYvgoUQFh9l6A**,3,1,1
sgzOS2fK2KYvgoUQFh9l6A**,1,1,1
sgzOS2fK2KYvgoUQFh9l6A**,3,2,1
sgzOS2fK2KYvgoUQFh9l6A**,2,1,1
sgzOS2fK2KYvgoUQFh9l6A**,36,2,1
sgzOS2fK2KYvgoUQFh9l6A**,4,1,1
sgzOS2fK2KYvgoUQFh9l6A**,12,2,1
sgzOS2fK2KYvgoUQFh9l6A**,2,2,1
sgzOS2fK2KYvgoUQFh9l6A**,12,1,1
sgzOS2fK2KYvgoUQFh9l6A**,9,2,1
sgzOS2fK2KaWHUjR3upCgQ**,6,1,1
sgzOS2fK2KaWHUjR3upCgQ**,9,2,1
sgzOS2fK2KaWHUjR3upCgQ**,4,2,1
sgzOS2fK2KaWHUjR3upCgQ**,9,1,1
sgzOS2fK2KaWHUjR3upCgQ**,9,2,1
sgzOS2fK2KaWHUjR3upCgQ**,1,1,0
sgzOS2fK2KaWHUjR3upCgQ**,12,1,1
sgzOS2fK2KaWHUjR3upCgQ**,24,2,1
sgzOS2fK2KaWHUjR3upCgQ**,4,2,1
sgzOS2fK2KaWHUjR3upCgQ**,6,1,1
sgzOS2fK2KaWHUjR3upCgQ**,3,1,1
sgzOS2fK2KaWHUjR3upCgQ**,12,1,1
sgzOS2fK2KaWHUjR3upCgQ**,18,2,1
sgzOS2fK2KaWHUjR3upCgQ**,6,2,1
sgzOS2fK2KaWHUjR3upCgQ**,4,1,1
sgzOS2fK2KaWHUjR3upCgQ**,3,2,1
sgzOS2fK2KaWHUjR3upCgQ**,1,2,1
sgzOS2fK2KaWHUjR3upCgQ**,2,1,1
sgzOS2fK2KaWHUjR3upCgQ**,3,1,0
sgzOS2fK2KaWHUjR3upCgQ**,24,1,1
sgzOS2fK2KaWHUjR3upCgQ**,36,2,1
sgzOS2fK2KaWHUjR3upCgQ**,2,2,1
sgzOS2fK2KaWHUjR3upCgQ**,1,1,1
sgzOS2fK2KaWHUjR3upCgQ**,2,2,1
sgzOS2fK2KaWHUjR3upCgQ**,12,2,0
sgzOS2fK2KaAGR8g5FceHw**,24,2,1
sgzOS2fK2KaAGR8g5FceHw**,3,1,1
sgzOS2fK2KbeVNMnQV7THA**,2,2,1
sgzOS2fK2KbeVNMnQV7THA**,12,2,1
sgzOS2fK2KbeVNMnQV7THA**,1,1,1
sgzOS2fK2KbeVNMnQV7THA**,3,2,1
sgzOS2fK2KbeVNMnQV7THA**,1,1,1
sgzOS2fK2KbeVNMnQV7THA**,12,1,1
sgzOS2fK2KbeVNMnQV7THA**,36,2,1
sgzOS2fK2KbeVNMnQV7THA**,6,1,1
sgzOS2fK2KbeVNMnQV7THA**,6,2,1
sgzOS2fK2KbeVNMnQV7THA**,24,2,1
sgzOS2fK2KbeVNMnQV7THA**,6,1,1
sgzOS2fK2KbeVNMnQV7THA**,9,1,1
sgzOS2fK2KbeVNMnQV7THA**,3,1,1
sgzOS2fK2KbeVNMnQV7THA**,18,2,1
sgzOS2fK2KbeVNMnQV7THA**,1,2,1
sgzOS2fK2KbeVNMnQV7THA**,24,1,1
sgzOS2fK2KbeVNMnQV7THA**,12,1,1
sgzOS2fK2KbeVNMnQV7THA**,4,2,1
sgzOS2fK2KbeVNMnQV7THA**,4,1,1
sgzOS2fK2KbeVNMnQV7THA**,2,1,1
sgzOS2fK2KbeVNMnQV7THA**,9,2,1
sgzOS2fK2KbeVNMnQV7THA**,3,1,1
sgzOS2fK2KbeVNMnQV7THA**,4,2,1
sgzOS2fK2KbeVNMnQV7THA**,2,2,1
sgzOS2fK2KbeVNMnQV7THA**,9,2,1
sgzOS2fK2KZ368tIkVdI2A**,1,1,0
sgzOS2fK2KZ368tIkVdI2A**,4,2,1
sgzOS2fK2KZ368tIkVdI2A**,1,1,1
sgzOS2fK2KZ368tIkVdI2A**,3,2,0
sgzOS2fK2KZ368tIkVdI2A**,9,2,1
sgzOS2fK2KZ368tIkVdI2A**,1,2,1
sgzOS2fK2KZ368tIkVdI2A**,3,1,1
sgzOS2fK2KZ368tIkVdI2A**,4,2,1
sgzOS2fK2KZ368tIkVdI2A**,6,2,1
sgzOS2fK2KZ368tIkVdI2A**,6,1,1
sgzOS2fK2KZ368tIkVdI2A**,2,2,1
sgzOS2fK2KZ368tIkVdI2A**,6,1,1
sgzOS2fK2KZ368tIkVdI2A**,24,1,1
sgzOS2fK2KZ368tIkVdI2A**,12,1,1
sgzOS2fK2KZ368tIkVdI2A**,9,1,1
sgzOS2fK2KZ368tIkVdI2A**,12,1,1
sgzOS2fK2KZ368tIkVdI2A**,3,1,1
sgzOS2fK2KZ368tIkVdI2A**,24,2,1
sgzOS2fK2KZ368tIkVdI2A**,9,2,1
sgzOS2fK2KZ368tIkVdI2A**,36,2,1
sgzOS2fK2KZ368tIkVdI2A**,2,2,1
sgzOS2fK2KZ368tIkVdI2A**,4,1,1
sgzOS2fK2KZ368tIkVdI2A**,12,2,1
sgzOS2fK2KZ368tIkVdI2A**,18,2,1
sgzOS2fK2KZ368tIkVdI2A**,2,1,1
sgzOS2fK2KZpV9KKnJoInw**,4,1,0
sgzOS2fK2KZpV9KKnJoInw**,9,2,0
sgzOS2fK2KZpV9KKnJoInw**,12,2,0
sgzOS2fK2KZpV9KKnJoInw**,3,2,1
sgzOS2fK2KZpV9KKnJoInw**,1,2,1
sgzOS2fK2KZpV9KKnJoInw**,24,2,1
sgzOS2fK2KZpV9KKnJoInw**,4,2,0
sgzOS2fK2KZpV9KKnJoInw**,2,2,1
sgzOS2fK2KZpV9KKnJoInw**,12,2,1
sgzOS2fK2KZpV9KKnJoInw**,6,2,0
sgzOS2fK2KZpV9KKnJoInw**,12,1,1
sgzOS2fK2KZpV9KKnJoInw**,24,1,1
sgzOS2fK2KZpV9KKnJoInw**,6,1,1
sgzOS2fK2KZpV9KKnJoInw**,36,1,1
sgzOS2fK2KZpV9KKnJoInw**,18,1,1
sgzOS2fK2KZpV9KKnJoInw**,2,1,1
sgzOS2fK2KZpV9KKnJoInw**,3,2,1
sgzOS2fK2KZpV9KKnJoInw**,1,1,1
sgzOS2fK2KZpV9KKnJoInw**,4,1,1
sgzOS2fK2KZpV9KKnJoInw**,1,2,0
sgzOS2fK2KZpV9KKnJoInw**,9,1,1
sgzOS2fK2KZpV9KKnJoInw**,2,1,0
sgzOS2fK2KZpV9KKnJoInw**,6,2,0
sgzOS2fK2KZpV9KKnJoInw**,9,1,1
sgzOS2fK2KaXZlpTRikgjA**,18,2,0
sgzOS2fK2KYQZ3Z4jtYBUQ**,6,2,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,3,2,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,12,2,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,24,2,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,12,2,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,6,2,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,2,1,0
sgzOS2fK2KYQZ3Z4jtYBUQ**,4,1,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,1,2,0
sgzOS2fK2KYQZ3Z4jtYBUQ**,24,1,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,12,1,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,4,1,0
sgzOS2fK2KYQZ3Z4jtYBUQ**,36,1,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,9,2,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,9,1,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,1,2,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,6,1,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,1,1,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,18,1,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,2,1,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,9,1,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,3,1,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,3,2,1
sgzOS2fK2KYQZ3Z4jtYBUQ**,2,2,0
sgzOS2fK2KYGPG1CiLuBEA**,3,2,1
sgzOS2fK2KYGPG1CiLuBEA**,3,2,1
sgzOS2fK2KYGPG1CiLuBEA**,2,1,1
sgzOS2fK2KYGPG1CiLuBEA**,12,2,1
sgzOS2fK2KYGPG1CiLuBEA**,2,2,1
sgzOS2fK2KYGPG1CiLuBEA**,4,2,1
sgzOS2fK2KYGPG1CiLuBEA**,9,1,1
sgzOS2fK2KYGPG1CiLuBEA**,1,2,1
sgzOS2fK2KYGPG1CiLuBEA**,4,1,1
sgzOS2fK2KYGPG1CiLuBEA**,6,2,1
sgzOS2fK2KYGPG1CiLuBEA**,6,1,1
sgzOS2fK2KZGqB1nOJctBw**,2,1,0
sgzOS2fK2KZGqB1nOJctBw**,4,1,1
sgzOS2fK2KZGqB1nOJctBw**,18,1,0
sgzOS2fK2KZGqB1nOJctBw**,6,1,1
sgzOS2fK2KZGqB1nOJctBw**,9,1,1
sgzOS2fK2KZGqB1nOJctBw**,3,2,1
sgzOS2fK2KZGqB1nOJctBw**,2,2,0
sgzOS2fK2KZGqB1nOJctBw**,6,2,0
sgzOS2fK2KZGqB1nOJctBw**,9,2,0
sgzOS2fK2KZGqB1nOJctBw**,24,2,0
sgzOS2fK2KZGqB1nOJctBw**,3,1,1
sgzOS2fK2KZGqB1nOJctBw**,12,2,1
sgzOS2fK2KZGqB1nOJctBw**,4,1,0
sgzOS2fK2KZGqB1nOJctBw**,1,2,1
sgzOS2fK2KZGqB1nOJctBw**,3,2,0
sgzOS2fK2KZGqB1nOJctBw**,24,1,1
sgzOS2fK2KZGqB1nOJctBw**,12,2,0
sgzOS2fK2KbfMObZDkcvdQ**,1,1,1
sgzOS2fK2KbfMObZDkcvdQ**,9,2,1
sgzOS2fK2KbfMObZDkcvdQ**,1,2,0
sgzOS2fK2KbfMObZDkcvdQ**,2,1,1
sgzOS2fK2KbfMObZDkcvdQ**,4,1,1
sgzOS2fK2KbfMObZDkcvdQ**,9,1,1
sgzOS2fK2KbfMObZDkcvdQ**,3,2,0
sgzOS2fK2KbfMObZDkcvdQ**,3,1,1
sgzOS2fK2KbfMObZDkcvdQ**,12,1,1
sgzOS2fK2KbfMObZDkcvdQ**,4,2,0
sgzOS2fK2KbfMObZDkcvdQ**,6,1,1
sgzOS2fK2KbfMObZDkcvdQ**,6,2,1
sgzOS2fK2KbfMObZDkcvdQ**,36,1,1
sgzOS2fK2KbfMObZDkcvdQ**,12,2,1
sgzOS2fK2KbfMObZDkcvdQ**,24,1,1
sgzOS2fK2KbfMObZDkcvdQ**,9,1,1
sgzOS2fK2KbfMObZDkcvdQ**,4,1,1
sgzOS2fK2KbfMObZDkcvdQ**,24,2,1
sgzOS2fK2KbfMObZDkcvdQ**,3,2,1
sgzOS2fK2KbfMObZDkcvdQ**,12,2,1
sgzOS2fK2KbfMObZDkcvdQ**,18,1,1
sgzOS2fK2KbfMObZDkcvdQ**,1,2,1
sgzOS2fK2KbfMObZDkcvdQ**,2,2,1
sgzOS2fK2KbfMObZDkcvdQ**,6,2,1
sgzOS2fK2KbfMObZDkcvdQ**,2,1,1
sgzOS2fK2KYi2SHCTQv-dg**,12,1,0
sgzOS2fK2KYi2SHCTQv-dg**,9,2,1
sgzOS2fK2KYi2SHCTQv-dg**,3,2,1
sgzOS2fK2KYi2SHCTQv-dg**,12,2,1
sgzOS2fK2KYi2SHCTQv-dg**,1,1,1
sgzOS2fK2KYi2SHCTQv-dg**,6,2,0
sgzOS2fK2KYi2SHCTQv-dg**,12,2,1
sgzOS2fK2KYi2SHCTQv-dg**,6,1,1
sgzOS2fK2KYi2SHCTQv-dg**,24,1,1
sgzOS2fK2KYi2SHCTQv-dg**,18,1,1
sgzOS2fK2KYi2SHCTQv-dg**,2,1,1
sgzOS2fK2KYi2SHCTQv-dg**,3,1,1
sgzOS2fK2KYi2SHCTQv-dg**,9,1,1
sgzOS2fK2KYi2SHCTQv-dg**,9,1,1
sgzOS2fK2KYi2SHCTQv-dg**,2,2,0
sgzOS2fK2KYi2SHCTQv-dg**,4,2,1
sgzOS2fK2KYi2SHCTQv-dg**,2,1,1
sgzOS2fK2KYi2SHCTQv-dg**,1,2,1
sgzOS2fK2KYi2SHCTQv-dg**,24,2,0
sgzOS2fK2KYi2SHCTQv-dg**,1,2,1
sgzOS2fK2KYi2SHCTQv-dg**,3,2,1
sgzOS2fK2KbbehRY67claQ**,24,2,1
sgzOS2fK2KbbehRY67claQ**,2,2,1
sgzOS2fK2KbbehRY67claQ**,6,1,0
sgzOS2fK2KbbehRY67claQ**,3,1,0
sgzOS2fK2KbbehRY67claQ**,9,1,1
sgzOS2fK2KbbehRY67claQ**,2,1,0
sgzOS2fK2KbbehRY67claQ**,6,1,1
sgzOS2fK2KbbehRY67claQ**,12,2,1
sgzOS2fK2KbbehRY67claQ**,36,2,1
sgzOS2fK2KbbehRY67claQ**,24,1,0
sgzOS2fK2KbbehRY67claQ**,4,2,1
sgzOS2fK2KbbehRY67claQ**,9,2,0
sgzOS2fK2KbbehRY67claQ**,1,1,0
sgzOS2fK2KbbehRY67claQ**,2,2,1
sgzOS2fK2KbbehRY67claQ**,18,2,0
sgzOS2fK2KbbehRY67claQ**,3,2,0
sgzOS2fK2KZp4AzeShAGHw**,18,2,1
sgzOS2fK2KZp4AzeShAGHw**,4,1,0
sgzOS2fK2KZp4AzeShAGHw**,3,2,1
sgzOS2fK2KZp4AzeShAGHw**,2,2,0
sgzOS2fK2KZp4AzeShAGHw**,36,2,1
sgzOS2fK2KZp4AzeShAGHw**,12,1,1
sgzOS2fK2KZp4AzeShAGHw**,3,1,0
sgzOS2fK2KZp4AzeShAGHw**,2,2,1
sgzOS2fK2KZp4AzeShAGHw**,24,2,1
sgzOS2fK2KZp4AzeShAGHw**,6,2,1
sgzOS2fK2KZp4AzeShAGHw**,12,2,1
sgzOS2fK2KZp4AzeShAGHw**,2,1,1
sgzOS2fK2KZp4AzeShAGHw**,3,1,1
sgzOS2fK2KZp4AzeShAGHw**,4,2,1
sgzOS2fK2KZp4AzeShAGHw**,9,1,1
sgzOS2fK2KZp4AzeShAGHw**,9,2,1
sgzOS2fK2KZp4AzeShAGHw**,24,1,1
sgzOS2fK2KZp4AzeShAGHw**,6,1,1
sgzOS2fK2KZp4AzeShAGHw**,12,1,1
sgzOS2fK2KZp4AzeShAGHw**,6,1,1
sgzOS2fK2KZp4AzeShAGHw**,1,1,0
sgzOS2fK2KZp4AzeShAGHw**,4,2,1
sgzOS2fK2KZp4AzeShAGHw**,9,2,1
sgzOS2fK2KZp4AzeShAGHw**,1,2,1
sgzOS2fK2KZp4AzeShAGHw**,1,1,1
sgzOS2fK2Ka-FubTsigiWw**,12,2,1
sgzOS2fK2Ka-FubTsigiWw**,24,1,1
sgzOS2fK2Ka-FubTsigiWw**,4,2,1
sgzOS2fK2Ka-FubTsigiWw**,12,1,1
sgzOS2fK2Ka-FubTsigiWw**,24,2,1
sgzOS2fK2Ka-FubTsigiWw**,2,2,1
sgzOS2fK2Ka-FubTsigiWw**,3,1,1
sgzOS2fK2Ka-FubTsigiWw**,18,2,1
sgzOS2fK2Ka-FubTsigiWw**,4,2,1
sgzOS2fK2Ka-FubTsigiWw**,1,2,1
sgzOS2fK2Ka-FubTsigiWw**,3,1,1
sgzOS2fK2Ka-FubTsigiWw**,9,2,1
sgzOS2fK2Ka-FubTsigiWw**,4,1,1
sgzOS2fK2Ka-FubTsigiWw**,1,1,1
sgzOS2fK2Ka-FubTsigiWw**,12,1,1
sgzOS2fK2Ka-FubTsigiWw**,2,1,1
sgzOS2fK2Ka-FubTsigiWw**,6,2,1
sgzOS2fK2Ka-FubTsigiWw**,2,2,1
sgzOS2fK2Ka-FubTsigiWw**,6,1,1
sgzOS2fK2Ka-FubTsigiWw**,9,2,1
sgzOS2fK2Ka-FubTsigiWw**,6,1,1
sgzOS2fK2Ka-FubTsigiWw**,9,1,1
sgzOS2fK2Ka-FubTsigiWw**,3,2,1
sgzOS2fK2Ka-FubTsigiWw**,36,2,1
sgzOS2fK2Ka-FubTsigiWw**,1,1,1
sgzOS2fK2KYc6zKH0vo0Zw**,2,2,1
sgzOS2fK2KYc6zKH0vo0Zw**,12,2,0
sgzOS2fK2KYc6zKH0vo0Zw**,4,1,1
sgzOS2fK2KYc6zKH0vo0Zw**,36,1,0
sgzOS2fK2KYc6zKH0vo0Zw**,24,2,0
sgzOS2fK2KYc6zKH0vo0Zw**,9,1,0
sgzOS2fK2KYc6zKH0vo0Zw**,9,2,1
sgzOS2fK2KYc6zKH0vo0Zw**,18,1,0
sgzOS2fK2KYc6zKH0vo0Zw**,2,1,0
sgzOS2fK2KYc6zKH0vo0Zw**,1,2,1
sgzOS2fK2KYc6zKH0vo0Zw**,2,1,0
sgzOS2fK2KYrmF_joxBpWQ**,4,2,1
sgzOS2fK2KYrmF_joxBpWQ**,6,2,1
sgzOS2fK2KYrmF_joxBpWQ**,3,1,1
sgzOS2fK2KYrmF_joxBpWQ**,1,2,1
sgzOS2fK2KYrmF_joxBpWQ**,18,1,1
sgzOS2fK2KYrmF_joxBpWQ**,6,1,1
sgzOS2fK2KYrmF_joxBpWQ**,9,2,1
sgzOS2fK2KYrmF_joxBpWQ**,36,1,1
sgzOS2fK2KYrmF_joxBpWQ**,24,2,1
sgzOS2fK2KYrmF_joxBpWQ**,3,2,1
sgzOS2fK2KYrmF_joxBpWQ**,2,2,1
sgzOS2fK2KYrmF_joxBpWQ**,2,1,1
sgzOS2fK2KYrmF_joxBpWQ**,12,2,1
sgzOS2fK2KYrmF_joxBpWQ**,2,1,1
sgzOS2fK2KYrmF_joxBpWQ**,12,2,1
sgzOS2fK2KYrmF_joxBpWQ**,6,2,1
sgzOS2fK2KYrmF_joxBpWQ**,3,2,1
sgzOS2fK2KYrmF_joxBpWQ**,24,1,1
sgzOS2fK2KYrmF_joxBpWQ**,4,1,1
sgzOS2fK2KYrmF_joxBpWQ**,1,1,1
sgzOS2fK2KYrmF_joxBpWQ**,12,1,1
sgzOS2fK2KYrmF_joxBpWQ**,4,1,1
sgzOS2fK2KYrmF_joxBpWQ**,9,1,1
sgzOS2fK2KYrmF_joxBpWQ**,1,2,1
sgzOS2fK2KYrmF_joxBpWQ**,9,1,1
sgzOS2fK2KZc2fs7n5JBfg**,6,2,1
sgzOS2fK2KZc2fs7n5JBfg**,6,2,0
sgzOS2fK2KZc2fs7n5JBfg**,6,1,0
sgzOS2fK2KZc2fs7n5JBfg**,3,2,1
sgzOS2fK2KZc2fs7n5JBfg**,18,1,0
sgzOS2fK2KZc2fs7n5JBfg**,12,1,0
sgzOS2fK2KZc2fs7n5JBfg**,4,2,1
sgzOS2fK2KZc2fs7n5JBfg**,1,1,0
sgzOS2fK2KZc2fs7n5JBfg**,3,1,0
sgzOS2fK2KZc2fs7n5JBfg**,9,1,1
sgzOS2fK2KYw8PRoUl8e0g**,6,2,1
sgzOS2fK2KYw8PRoUl8e0g**,4,1,1
sgzOS2fK2KYw8PRoUl8e0g**,4,2,1
sgzOS2fK2KYw8PRoUl8e0g**,18,1,1
sgzOS2fK2KYw8PRoUl8e0g**,9,2,1
sgzOS2fK2KYw8PRoUl8e0g**,2,2,1
sgzOS2fK2KYw8PRoUl8e0g**,1,1,1
sgzOS2fK2KYw8PRoUl8e0g**,3,2,1
sgzOS2fK2KYw8PRoUl8e0g**,1,2,1
sgzOS2fK2KYw8PRoUl8e0g**,6,1,1
sgzOS2fK2KYw8PRoUl8e0g**,9,1,1
sgzOS2fK2KYw8PRoUl8e0g**,3,2,1
sgzOS2fK2KYw8PRoUl8e0g**,2,1,1
sgzOS2fK2KYw8PRoUl8e0g**,3,1,1
sgzOS2fK2KYw8PRoUl8e0g**,4,1,1
sgzOS2fK2KYw8PRoUl8e0g**,1,2,1
sgzOS2fK2KYw8PRoUl8e0g**,24,1,1
sgzOS2fK2KYw8PRoUl8e0g**,12,2,0
sgzOS2fK2KYw8PRoUl8e0g**,6,2,0
sgzOS2fK2KYw8PRoUl8e0g**,2,1,1
sgzOS2fK2KYw8PRoUl8e0g**,12,1,1
sgzOS2fK2KYw8PRoUl8e0g**,9,1,1
sgzOS2fK2KYw8PRoUl8e0g**,12,2,1
sgzOS2fK2KYw8PRoUl8e0g**,24,2,1
sgzOS2fK2KYw8PRoUl8e0g**,36,1,1
sgzOS2fK2Kal2kkCrdmWoQ**,9,1,1
sgzOS2fK2Kal2kkCrdmWoQ**,1,1,0
sgzOS2fK2Kal2kkCrdmWoQ**,12,2,1
sgzOS2fK2Kal2kkCrdmWoQ**,12,1,1
